row,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,workclass,marital-status,race,Male,native-country,>50K
38641,40,201734,10,0,0,48,0,0,1,1,1,0
38642,43,58447,16,99999,0,55,0,1,1,1,1,1
38643,52,91689,10,0,0,40,1,1,1,1,1,0
38644,46,166546,10,0,0,24,0,0,1,0,1,0
38645,24,293324,9,0,0,40,0,1,1,1,1,0
38646,20,219262,5,0,0,50,0,0,1,1,1,0
38647,38,403391,13,0,0,60,0,1,1,1,1,0
38648,44,367749,13,0,0,45,0,0,1,0,0,0
38649,24,128487,13,0,0,40,0,0,1,0,1,0
38650,32,111363,15,0,0,75,1,1,1,1,1,1
38651,49,240869,4,0,0,35,0,0,1,1,1,0
38652,36,163278,14,0,0,40,0,0,1,0,1,0
38653,31,416415,9,0,0,45,0,0,1,1,1,0
38655,46,251243,10,0,0,40,0,0,1,0,1,0
38656,46,167159,10,0,0,70,1,1,1,1,1,1
38657,29,161857,9,0,0,40,0,1,0,0,0,0
38658,37,160035,9,0,0,40,0,1,1,1,1,0
38661,28,112403,13,0,0,40,0,0,1,1,1,0
38662,48,238726,9,0,0,40,0,0,1,0,1,0
38663,52,164530,7,0,0,20,0,0,0,0,1,0
38664,19,456572,9,0,0,35,0,0,1,1,1,0
38665,31,177675,13,0,0,40,0,1,1,1,1,1
38666,47,246739,13,99999,0,55,0,1,1,1,1,1
38667,37,102953,9,0,0,40,0,1,1,1,1,0
38669,46,155489,12,0,0,44,0,1,1,1,1,1
38670,51,156802,9,3103,0,60,0,1,1,1,1,1
38671,50,168212,14,0,1902,45,0,1,1,1,1,1
38672,38,331395,4,3942,0,84,0,1,1,1,0,0
38673,40,261497,9,0,0,35,1,1,0,1,1,0
38674,58,365511,10,0,0,40,0,0,0,1,0,0
38675,36,187999,9,0,0,40,0,1,1,1,1,1
38676,26,190350,13,0,0,35,1,0,0,0,1,0
38678,49,168262,6,0,0,48,0,0,1,1,1,0
38679,39,122011,14,5178,0,38,1,1,1,0,1,1
38680,46,165953,13,0,0,45,0,1,1,1,1,1
38681,26,375980,9,0,0,37,0,0,0,0,1,0
38682,40,406463,14,0,0,40,1,0,1,0,1,0
38683,53,231472,16,0,0,40,1,1,1,1,1,1
38684,60,78913,10,0,0,50,0,1,1,1,1,0
38685,28,69107,9,0,0,40,0,1,0,1,1,0
38687,31,169002,9,0,0,55,0,1,1,1,1,0
38688,45,229967,9,13550,0,50,0,0,1,1,1,1
38689,34,422836,9,0,0,40,0,0,1,1,0,0
38690,27,230922,14,0,0,40,1,0,1,1,0,0
38691,40,195892,10,0,0,40,0,0,0,0,1,0
38692,68,163346,9,0,0,32,0,0,1,0,1,0
38693,51,82566,9,0,0,50,0,1,1,1,1,0
38694,55,86505,9,0,0,20,0,1,1,1,1,0
38695,43,178780,12,0,0,45,0,1,1,1,1,1
38696,23,173945,13,0,0,27,1,0,1,0,1,0
38697,48,176810,9,0,0,40,0,1,1,1,1,0
38698,42,23813,10,2885,0,30,0,1,0,1,1,0
38699,51,210736,9,10520,0,40,0,0,1,1,1,1
38700,32,343789,9,5013,0,55,0,1,1,1,1,0
38701,34,113838,10,0,0,45,0,1,1,1,1,1
38702,31,121055,9,0,0,70,1,1,1,1,1,1
38704,17,566049,6,0,0,8,0,0,1,1,1,0
38705,37,67433,9,0,0,40,0,1,1,0,1,1
38706,26,39014,8,0,0,40,0,1,0,0,0,0
38707,17,51939,7,0,0,15,0,0,1,0,1,0
38708,34,100669,13,0,0,40,0,1,0,1,1,1
38709,46,155659,7,0,1902,40,0,1,1,1,1,1
38711,41,32185,14,0,0,40,1,1,1,1,1,1
38712,59,138370,6,0,0,40,0,1,0,1,0,0
38713,50,172281,9,7688,0,50,0,1,1,1,1,1
38714,46,180505,9,0,0,40,0,1,0,1,1,0
38715,45,168262,14,0,0,40,0,0,1,1,1,0
38716,27,85126,9,0,0,40,0,0,1,0,1,0
38717,31,113838,13,0,0,50,0,1,1,1,1,0
38718,32,197457,9,1471,0,38,0,0,1,0,1,0
38719,28,197905,9,0,0,50,0,1,1,1,1,0
38720,32,316589,13,0,0,40,0,1,1,1,1,1
38721,36,336367,12,0,0,50,0,0,1,1,1,0
38722,39,143123,11,0,2415,40,0,1,1,1,1,1
38723,23,209955,9,0,0,40,0,0,1,1,1,0
38724,44,210013,9,0,0,40,0,1,1,1,1,1
38725,37,224541,10,0,0,40,0,1,1,1,1,0
38726,36,275653,4,2977,0,40,0,1,1,0,0,0
38727,45,88061,7,0,0,40,0,1,0,0,0,0
38728,43,195897,9,7298,0,40,1,1,1,1,1,1
38729,49,43206,15,0,0,55,0,0,1,0,1,1
38730,37,202950,9,0,0,40,0,1,1,1,1,1
38731,26,154093,9,0,0,40,0,0,0,1,1,0
38732,34,112115,15,0,1977,55,0,1,1,1,1,1
38733,51,355954,10,0,0,60,0,1,1,1,1,1
38734,24,379418,10,0,0,40,0,0,1,0,1,0
38735,67,286372,13,0,0,40,0,1,1,1,1,0
38736,40,48087,9,7298,0,45,0,1,1,1,1,1
38737,32,387270,9,0,0,40,0,1,1,0,1,1
38738,21,270043,10,0,0,16,0,0,1,0,1,0
38739,39,65738,10,0,0,15,0,1,1,0,1,1
38740,33,159888,7,0,0,40,0,1,1,1,1,0
38741,48,278039,9,0,0,60,0,0,1,1,1,0
38742,21,265434,10,0,0,30,0,0,1,0,1,0
38743,68,52052,11,25124,0,50,0,0,1,0,1,1
38744,24,208882,9,0,0,40,0,0,0,1,1,0
38745,24,229393,7,2463,0,40,0,0,1,1,1,0
38746,23,53513,13,0,0,45,0,0,1,0,1,0
38747,40,225193,9,0,0,63,0,1,1,1,1,0
38748,48,166809,13,0,0,50,0,1,1,0,1,1
38749,42,175674,9,0,0,60,0,1,1,1,1,0
38750,45,368947,13,0,0,40,1,0,0,0,1,0
38751,31,194901,9,0,0,50,0,1,1,1,1,1
38752,53,203173,11,0,0,45,0,1,1,1,1,0
38753,25,267431,13,0,0,55,0,0,0,0,1,0
38754,32,111836,10,0,0,50,0,1,0,1,1,0
38756,41,149102,13,0,0,35,0,1,1,1,1,1
38757,57,121111,9,0,0,40,1,0,1,0,1,0
38758,25,130397,6,0,0,40,0,0,0,1,1,0
38759,40,212847,10,0,2179,40,0,1,1,1,1,0
38760,17,184198,7,0,0,13,0,0,1,0,1,0
38761,17,121287,5,0,0,40,0,0,1,1,1,0
38762,82,120408,10,0,0,20,0,0,1,1,1,0
38763,40,164678,12,0,0,32,0,0,1,0,1,0
38764,26,388812,10,0,0,35,0,0,0,1,1,0
38765,37,294919,10,0,0,40,0,0,1,1,1,0
38766,25,101684,6,0,0,40,0,1,1,1,1,0
38767,65,36209,6,0,0,22,0,1,1,1,1,1
38768,39,123983,13,0,0,40,0,0,0,1,0,0
38769,36,340001,9,0,0,40,0,1,1,1,1,0
38770,37,203828,9,0,0,45,0,1,1,1,1,0
38771,23,183789,9,0,0,40,0,0,1,1,1,0
38772,34,305619,9,0,0,40,0,1,1,1,1,1
38773,63,174181,13,0,0,20,0,1,1,1,1,0
38774,59,131869,9,0,0,35,0,0,1,0,1,0
38775,49,43479,10,0,0,40,0,1,1,1,1,0
38777,17,118792,7,0,0,9,0,0,1,0,1,0
38778,28,272913,6,0,0,30,0,1,1,1,0,0
38779,45,222011,13,0,0,40,1,1,1,1,1,0
38780,40,301007,13,0,0,60,0,1,1,1,1,0
38781,45,197731,9,0,0,40,0,1,1,1,1,0
38782,20,173736,5,0,0,40,0,0,1,1,1,0
38784,59,93211,13,0,0,22,1,1,1,0,1,1
38785,41,24763,9,7443,0,40,0,0,1,1,1,0
38786,49,219021,10,0,0,48,1,0,1,1,1,1
38787,37,137229,11,0,0,45,0,0,1,1,1,1
38788,31,281030,9,0,0,45,0,1,1,1,1,0
38789,21,234108,10,0,0,40,0,0,1,1,1,0
38790,27,46868,13,0,0,15,0,0,1,0,1,0
38792,51,173291,9,0,0,40,0,0,1,0,1,0
38793,46,305160,2,0,0,40,0,1,1,1,0,0
38794,48,212954,10,0,0,60,0,1,1,1,1,1
38795,39,112284,14,0,0,40,1,0,1,0,1,0
38796,50,164198,12,15024,0,45,0,1,0,1,1,1
38797,41,152958,9,0,0,40,0,1,1,1,1,1
38798,21,145389,10,0,0,25,0,0,1,0,1,0
38799,54,119570,12,0,0,50,0,1,1,1,1,1
38800,40,272343,9,0,0,40,0,1,1,0,1,1
38801,44,187720,9,0,0,41,0,1,1,1,1,0
38802,50,145409,9,0,0,50,0,1,1,1,1,1
38803,42,208726,10,0,0,45,0,0,1,0,1,0
38804,34,203488,9,0,0,40,0,0,1,1,1,0
38805,46,330416,10,0,0,40,0,1,1,1,1,0
38806,35,25803,9,0,0,40,0,1,1,1,1,0
38807,38,171150,12,0,0,40,0,1,1,1,1,1
38808,37,82576,15,14084,0,36,0,0,1,1,1,1
38809,30,329425,9,0,0,40,0,1,1,1,1,0
38810,22,185452,13,0,0,40,0,0,1,0,1,0
38811,21,201179,9,0,0,40,0,0,1,1,1,0
38812,40,182268,1,0,0,40,0,1,1,1,1,0
38813,56,95763,9,0,0,55,0,1,1,1,1,0
38814,48,125892,5,0,0,40,0,1,1,1,0,0
38815,21,121407,11,0,0,36,0,0,1,0,1,0
38816,52,373367,7,0,0,40,0,0,1,1,1,0
38817,60,165982,14,0,0,50,1,1,1,1,1,1
38818,45,165484,16,0,0,50,0,1,1,1,1,1
38819,30,156890,9,0,0,45,0,1,1,1,1,0
38820,31,156763,9,2829,0,40,0,1,1,1,1,0
38822,36,219814,5,0,0,35,0,1,1,1,0,0
38823,42,171841,15,0,0,60,0,1,1,1,1,0
38824,28,168524,14,7688,0,35,1,1,1,0,1,1
38825,62,205643,15,0,0,45,0,1,1,1,1,1
38827,45,102559,11,0,0,40,0,1,1,1,0,1
38828,47,60267,13,0,0,38,0,1,1,1,1,1
38829,43,388725,12,0,0,40,0,1,1,1,1,0
38830,24,215712,10,0,0,35,0,0,1,1,1,0
38831,44,171722,9,0,0,39,0,0,1,0,1,0
38832,25,193051,9,0,0,25,0,0,1,1,1,0
38833,21,305446,10,0,0,40,0,0,1,1,1,0
38834,29,146949,11,0,0,43,0,1,1,1,1,0
38835,21,322144,10,0,0,40,0,0,1,1,1,0
38836,41,75742,15,0,0,45,0,1,1,1,0,1
38838,55,95149,10,0,0,99,0,1,1,1,1,0
38839,42,68469,9,0,0,40,0,1,1,1,1,0
38840,63,27653,9,0,0,35,0,1,1,1,1,0
38841,21,410439,10,0,0,24,0,0,1,1,1,0
38843,45,228570,9,0,0,35,0,1,1,0,1,0
38844,21,141453,9,0,0,40,0,0,1,0,1,0
38845,34,88215,14,0,0,40,0,1,0,0,0,1
38846,53,48641,8,0,0,35,0,0,0,0,1,0
38847,45,185385,9,0,0,40,0,1,1,1,1,0
38848,47,341471,9,0,0,4,0,0,1,0,1,0
38849,41,163322,7,0,0,36,0,0,1,0,1,0
38850,35,99357,13,0,1977,30,0,1,1,0,1,1
38851,43,602513,14,0,0,50,0,1,1,1,1,1
38852,53,287192,2,0,0,32,1,1,1,1,0,0
38853,34,215047,10,0,0,45,0,0,1,1,1,0
38854,46,97863,11,5178,0,40,1,1,1,1,1,1
38855,59,308118,12,0,0,40,0,0,1,0,1,1
38856,53,137192,13,0,0,50,0,0,0,1,1,0
38857,33,275369,4,0,0,35,0,0,0,1,0,0
38858,45,99971,9,0,0,50,0,1,1,1,1,0
38859,48,103713,14,0,0,40,0,1,1,1,1,1
38860,42,253770,10,0,0,40,0,0,1,0,1,0
38861,55,162205,9,5178,0,72,0,1,1,1,1,1
38862,46,31267,9,0,0,50,0,1,1,1,1,0
38863,17,198146,7,0,0,16,0,0,1,0,1,0
38864,23,178207,10,0,0,35,0,0,0,0,1,0
38865,21,317175,9,0,0,60,0,0,1,1,1,0
38866,53,221791,9,0,0,40,1,0,0,1,1,0
38867,61,187124,9,0,0,20,0,1,1,1,1,1
38868,58,280519,9,0,0,40,1,0,0,1,1,0
38869,36,207568,9,0,0,50,0,1,1,1,1,0
38870,45,192684,10,0,0,38,1,0,0,0,1,0
38871,39,103260,13,0,0,30,0,1,1,0,1,1
38872,39,191227,13,13550,0,50,0,0,1,0,1,1
38873,48,382242,16,0,0,40,0,1,1,0,1,1
38874,41,106900,13,0,0,38,0,1,1,1,1,0
38875,30,48520,12,0,2002,40,0,1,1,1,1,0
38876,50,55527,12,0,0,45,0,0,0,1,1,0
38877,51,246820,9,7298,0,48,0,1,1,1,1,1
38878,23,33884,10,0,0,40,0,0,1,0,1,0
38879,41,29762,10,0,0,60,0,1,1,1,1,0
38880,47,168109,9,0,0,70,1,1,1,1,1,0
38881,51,207449,13,0,0,55,0,1,1,1,1,0
38882,60,189098,9,0,0,40,0,1,1,1,1,0
38883,51,194259,13,0,0,40,0,0,1,0,1,0
38884,20,194630,10,0,0,40,1,0,1,1,1,0
38885,29,179681,9,0,0,37,1,0,1,0,1,0
38886,42,136996,10,0,0,48,1,1,0,1,1,0
38887,32,143604,9,0,0,16,0,0,0,0,1,0
38888,19,243373,8,1055,0,40,0,0,1,1,1,0
38889,34,261799,11,0,0,45,0,1,0,1,1,1
38890,48,143281,9,0,0,48,0,0,1,0,1,0
38891,38,185556,10,0,0,40,0,1,1,1,0,0
38892,38,111499,15,0,0,50,0,0,1,0,1,1
38893,40,280433,13,0,0,50,0,1,1,1,1,0
38894,39,37314,14,0,0,50,0,0,1,1,1,1
38896,26,270151,13,0,0,40,0,0,1,0,1,0
38897,23,96748,10,0,0,10,1,0,1,1,1,0
38898,20,164775,3,0,0,40,0,0,1,1,0,0
38899,49,190319,13,0,0,40,0,1,0,1,0,0
38900,23,213115,9,0,0,40,0,0,0,0,1,0
38901,47,156926,13,0,0,45,0,1,1,1,0,1
38902,43,112967,10,0,0,40,0,1,1,1,1,0
38903,56,35373,10,0,0,30,0,0,1,1,1,0
38904,60,220342,7,0,0,35,0,1,1,1,1,0
38905,29,163167,9,0,0,40,0,0,1,1,1,0
38906,25,404951,13,0,0,38,0,0,0,0,1,0
38907,39,122032,11,0,0,40,0,0,1,1,1,0
38908,37,143582,11,4101,0,35,0,0,0,0,1,0
38909,38,108140,13,2202,0,45,0,0,1,1,1,0
38910,47,251508,9,0,0,36,0,0,1,0,1,0
38911,50,197054,15,0,0,50,0,0,1,1,1,1
38912,64,36960,9,0,0,40,0,1,1,1,1,1
38913,35,165930,10,0,0,40,0,1,1,1,1,0
38915,42,214503,13,0,0,44,0,1,1,1,1,1
38916,51,110458,13,0,0,40,0,0,1,1,1,0
38917,21,202125,9,0,0,40,0,0,1,1,1,0
38918,53,284329,14,0,0,50,0,0,1,1,1,1
38919,29,192924,11,0,0,40,0,0,1,0,1,0
38921,37,340614,14,0,0,50,0,1,1,1,1,1
38922,20,196678,8,0,0,40,0,0,1,0,1,0
38923,18,266489,10,0,0,50,0,0,1,1,1,0
38924,57,61474,10,7688,0,45,0,1,1,1,1,1
38926,27,215955,10,2829,0,40,0,1,1,1,1,0
38927,23,215395,11,0,0,50,0,0,1,1,1,0
38928,36,183898,13,0,0,60,0,0,1,1,1,0
38929,48,97176,9,0,0,40,0,0,1,0,1,0
38930,40,145160,10,0,0,43,0,1,1,1,1,0
38931,51,357949,13,0,0,16,0,0,1,0,1,0
38932,59,177120,5,0,0,40,0,1,1,1,1,0
38933,32,288229,10,0,0,40,0,1,0,0,0,0
38934,39,509060,10,0,0,40,0,0,1,1,1,0
38935,32,47932,9,0,0,40,0,1,1,1,1,0
38936,38,103925,9,0,0,40,0,1,1,0,1,1
38937,44,183829,13,0,0,38,1,0,1,0,1,0
38938,51,138852,9,0,0,40,0,1,1,1,1,0
38939,54,188186,9,0,0,20,0,0,1,0,0,0
38940,22,34616,10,0,0,30,0,0,1,0,1,0
38941,19,220819,9,0,0,40,0,0,1,0,1,0
38942,31,281540,12,0,0,45,1,1,1,1,1,0
38943,53,47396,9,0,0,40,0,1,1,1,1,0
38944,28,141350,13,0,0,45,0,1,1,1,1,0
38945,19,331433,9,0,0,32,0,0,1,1,1,0
38946,40,346532,10,0,0,40,1,1,0,1,1,1
38947,21,241367,10,0,0,10,0,0,1,1,1,0
38948,39,216256,13,0,0,60,0,1,1,1,0,1
38949,40,153031,14,7298,0,35,1,1,1,1,1,1
38950,36,116138,9,0,0,40,0,1,0,1,0,0
38951,18,193166,5,0,0,42,0,0,1,0,1,0
38952,32,275094,13,7688,0,55,0,1,1,1,0,1
38953,50,81548,9,0,0,40,0,1,1,1,1,0
38954,18,167979,7,0,0,15,0,0,1,1,1,0
38955,19,67759,9,0,0,43,0,0,1,1,1,0
38956,53,200190,10,0,0,40,0,0,1,1,1,1
38957,49,403112,9,0,0,32,0,0,0,0,1,0
38959,31,142675,10,0,0,40,0,0,1,1,1,0
38960,47,88500,9,0,0,35,0,1,1,1,1,0
38961,35,145308,10,0,0,40,1,1,1,1,1,0
38962,47,204377,10,0,0,20,1,0,1,0,1,0
38963,43,260696,14,0,0,20,0,0,1,0,1,0
38964,51,231181,10,0,0,21,0,0,1,1,1,0
38965,54,260052,14,0,0,40,0,1,1,1,1,1
38966,76,178665,5,0,0,30,1,1,1,1,1,0
38967,33,226267,4,0,0,43,0,0,1,1,0,0
38968,19,111232,8,0,0,15,0,0,1,1,1,0
38969,49,87928,11,5013,0,40,0,1,1,1,1,0
38970,26,212748,9,0,0,40,0,1,1,1,1,0
38971,23,110677,10,0,0,15,0,0,1,0,1,0
38972,49,139268,9,7298,0,40,0,1,1,1,1,1
38973,24,306779,10,0,0,65,0,0,1,1,1,0
38974,48,318331,9,0,0,40,0,0,1,1,1,0
38975,36,143385,10,0,0,40,1,1,1,1,1,0
38976,33,288273,8,1471,0,40,0,0,1,0,1,0
38977,31,167725,13,15024,0,48,0,1,0,1,0,1
38978,53,94081,13,0,0,44,0,1,1,1,1,1
38979,22,194723,13,0,0,10,0,0,1,0,1,0
38980,43,163985,9,0,0,40,0,1,1,1,1,0
38981,31,189759,12,0,0,40,0,1,1,1,0,0
38982,53,195922,14,0,0,40,1,0,1,0,1,0
38983,36,54159,13,0,0,45,1,1,1,1,1,0
38984,47,166863,9,0,0,40,1,1,1,1,1,1
38985,52,104501,10,0,0,40,0,1,1,1,0,1
38986,39,210626,9,0,0,40,0,0,1,0,1,0
38987,24,448026,13,0,0,40,0,0,1,1,1,0
38988,17,170916,6,0,1602,40,1,0,1,0,1,0
38989,53,283602,14,15024,0,40,1,1,1,0,1,1
38990,21,189749,10,0,0,40,0,0,1,1,1,0
38991,29,90934,13,0,0,64,0,0,0,1,0,1
38992,34,253121,13,0,0,40,1,1,1,1,1,0
38993,28,181776,10,0,0,40,0,0,1,0,1,0
38994,61,162397,13,0,0,40,0,1,1,1,1,1
38995,20,70708,9,0,0,60,0,1,1,1,1,0
38996,47,103406,9,0,0,40,1,1,1,1,1,0
38997,40,224658,13,0,0,45,0,1,1,1,1,1
38998,26,213451,10,0,0,10,1,0,0,0,0,0
38999,53,139671,10,0,0,40,0,1,1,1,1,1
39000,26,36201,13,0,0,50,0,0,1,1,1,0
39001,39,237713,15,0,2415,99,0,1,1,1,1,1
39002,17,173497,7,0,0,15,1,0,0,1,1,0
39003,46,375606,16,0,0,40,0,0,1,1,1,1
39004,34,203488,13,15024,0,40,0,1,1,1,1,1
39005,45,107231,13,0,0,45,0,0,1,1,0,0
39006,23,216811,9,0,0,16,0,0,1,0,1,0
39007,41,288679,9,0,0,40,0,1,1,1,1,0
39008,26,105516,13,0,0,40,0,0,1,0,1,0
39009,28,282972,13,0,0,4,0,0,1,0,1,0
39010,18,117372,7,0,0,15,0,0,1,1,1,0
39011,38,112497,9,0,0,40,0,0,1,1,1,1
39013,28,192384,13,0,0,40,0,1,1,1,1,1
39014,49,43348,14,0,0,40,0,0,1,1,1,1
39015,29,181822,13,0,0,40,0,0,1,1,1,0
39016,43,216070,14,0,0,50,1,1,0,0,1,1
39017,34,112062,14,0,0,40,1,0,1,0,1,0
39018,30,218551,11,0,0,45,0,1,1,1,1,1
39019,25,404616,13,0,0,40,0,1,1,1,1,1
39020,27,169460,13,0,0,40,0,1,1,1,1,0
39021,25,240081,9,0,0,40,0,0,0,1,1,0
39022,22,147655,10,0,0,40,0,0,1,0,1,0
39024,49,60751,9,0,0,40,0,1,1,1,1,0
39025,44,194636,9,3137,0,50,0,1,1,1,1,0
39026,37,154641,12,2105,0,50,0,1,1,1,1,0
39027,39,491000,13,0,0,45,0,0,0,1,1,0
39028,33,399088,9,0,0,40,0,0,1,0,1,0
39029,41,186909,14,0,1902,35,0,1,1,0,1,1
39030,65,105491,13,99999,0,40,0,1,1,1,1,1
39031,40,34987,13,0,0,53,0,0,1,1,1,0
39033,31,288983,10,0,0,40,0,0,1,1,1,0
39034,28,266070,10,0,0,40,0,0,1,0,1,0
39035,71,110380,9,0,2467,52,0,1,1,1,1,0
39036,25,31873,13,0,0,40,1,0,1,0,1,0
39037,25,294400,4,0,0,60,0,1,1,1,1,0
39039,36,175769,15,0,0,60,0,1,1,1,1,0
39040,56,182273,9,0,0,40,0,1,1,1,1,0
39041,34,106541,10,0,0,40,0,1,1,1,1,0
39042,39,138192,13,0,0,40,0,1,1,1,1,1
39043,31,196791,15,0,0,45,0,0,1,0,1,1
39044,22,223019,9,0,0,20,0,0,1,0,1,0
39045,44,109273,10,0,0,38,0,0,1,1,1,0
39046,60,95490,9,0,0,45,0,1,1,1,1,0
39047,65,149131,7,0,0,40,0,0,1,1,1,0
39048,44,219155,10,0,0,50,0,1,1,1,0,1
39049,53,82783,9,0,0,40,1,0,1,1,1,0
39050,28,214858,9,0,0,40,0,1,1,1,1,0
39051,41,170230,13,0,0,45,0,0,1,0,1,0
39053,35,90406,7,0,0,40,0,1,1,0,1,0
39054,41,299813,5,0,0,70,0,1,1,0,0,0
39055,28,188064,9,0,0,35,0,1,1,1,0,0
39056,53,246117,9,0,0,40,0,1,1,1,0,0
39057,26,132749,10,0,0,45,0,0,1,0,1,0
39058,28,201099,9,0,0,40,1,0,0,0,1,0
39059,27,97490,10,0,0,40,0,0,1,0,1,0
39060,27,221252,9,0,0,8,0,0,0,0,1,0
39061,26,116991,9,0,0,40,0,1,1,1,1,1
39062,53,161691,9,0,0,35,0,0,1,0,1,0
39063,34,107793,9,0,0,40,0,1,1,1,0,1
39064,50,194514,14,0,0,50,0,0,0,1,0,0
39065,30,278502,9,0,0,62,0,0,0,0,1,0
39066,47,343742,9,0,0,40,0,0,0,1,1,0
39068,55,31965,10,0,0,40,1,1,1,1,1,0
39070,35,174308,10,0,0,40,0,0,1,1,1,0
39072,39,372525,14,0,0,60,0,1,1,1,1,1
39073,30,75167,13,0,0,55,0,1,1,1,1,0
39074,39,176296,9,0,1887,40,0,1,0,1,1,1
39075,19,93518,10,0,0,20,0,0,1,0,1,0
39077,57,25124,9,0,0,60,0,1,1,1,1,0
39078,21,112137,10,0,0,20,0,0,0,0,0,0
39080,25,21472,10,0,0,22,0,0,1,0,1,0
39081,32,90969,11,0,0,45,0,1,1,1,1,1
39082,26,149734,9,0,1594,40,0,0,0,0,1,0
39083,42,52849,10,0,0,40,0,1,1,1,1,0
39084,39,106347,10,0,0,47,0,0,1,1,1,0
39085,48,199735,13,0,0,44,0,0,1,0,0,0
39086,24,488541,10,0,0,35,0,0,0,0,1,0
39087,46,403911,11,0,0,40,0,1,0,1,1,1
39088,53,172991,10,0,0,25,0,1,1,1,1,0
39089,36,210945,10,0,0,70,1,1,1,1,1,0
39090,34,157446,9,0,0,45,0,0,1,1,1,0
39091,25,109390,9,0,0,70,0,0,1,1,1,0
39092,33,134886,10,99999,0,30,0,0,1,0,1,1
39093,45,144579,13,0,0,40,0,1,1,1,1,1
39094,31,203488,12,0,0,40,1,0,1,1,1,0
39095,21,202871,9,0,0,20,0,0,1,1,1,0
39096,33,175412,5,114,0,55,0,0,1,1,1,0
39097,44,336906,10,0,0,40,0,0,1,0,1,0
39098,34,177596,11,0,0,40,0,1,1,0,0,1
39099,30,79448,10,0,0,10,0,0,1,0,1,0
39100,32,191731,10,0,0,40,1,0,0,0,1,0
39102,29,133937,13,0,0,40,0,1,1,1,1,1
39103,20,219211,10,0,0,20,0,0,1,1,1,0
39104,35,94529,9,0,0,40,1,0,1,0,1,0
39105,35,247547,9,0,0,40,0,0,0,0,1,0
39106,29,29361,9,0,0,38,0,0,1,0,1,0
39107,21,166851,9,0,0,40,0,0,1,1,1,0
39108,43,197069,13,0,0,40,1,1,1,1,0,1
39109,33,153588,9,0,0,40,0,1,1,1,1,0
39110,61,151369,15,0,0,50,1,1,1,1,1,1
39111,42,174112,14,0,0,40,0,0,1,0,1,0
39112,33,520033,8,0,0,40,0,1,1,0,1,0
39113,35,194828,10,0,0,40,1,0,0,0,1,0
39115,22,126613,10,0,0,20,0,0,1,0,1,0
39116,61,26254,9,0,0,40,0,0,1,0,1,0
39117,28,54042,11,2463,0,35,0,0,1,0,1,0
39118,24,67804,9,0,0,40,0,0,0,1,1,0
39119,58,53481,14,0,0,35,1,0,1,1,1,0
39120,42,412379,9,0,0,40,0,1,1,1,1,0
39121,56,220187,10,0,0,45,0,1,1,1,1,1
39123,25,268222,9,0,0,40,0,0,0,0,1,0
39124,59,99131,9,0,0,40,0,1,1,0,1,0
39125,65,115498,13,3818,0,10,0,1,1,1,1,0
39126,57,317847,14,0,2824,50,0,0,1,1,1,1
39127,36,98389,12,0,0,44,0,1,1,1,1,1
39128,42,173704,10,0,1887,50,0,1,1,1,1,1
39130,18,115443,7,0,0,40,0,1,1,1,1,0
39131,28,65078,9,0,0,40,0,1,1,1,1,1
39132,20,24896,9,0,0,20,0,1,1,0,1,0
39133,19,184710,10,0,0,30,0,0,1,1,1,0
39134,28,410450,13,0,0,48,0,0,1,0,0,1
39135,37,83893,11,0,0,40,0,1,1,1,1,0
39136,23,113309,10,0,0,40,0,0,1,1,1,0
39137,60,160625,10,0,0,47,0,0,1,1,1,0
39138,17,340043,8,0,0,12,1,0,1,0,1,0
39139,37,48976,13,4865,0,45,1,0,1,0,1,0
39140,29,243875,11,0,0,40,1,0,1,1,1,0
39141,34,554206,9,0,0,20,0,0,0,1,1,0
39143,37,205359,10,0,0,15,0,1,1,0,1,0
39144,47,167281,13,0,0,40,1,1,1,1,1,0
39145,22,35663,9,0,0,40,0,0,1,0,1,0
39146,61,357437,9,0,0,40,0,1,1,1,1,0
39147,57,390856,3,0,0,45,0,1,1,1,0,0
39148,33,331615,16,0,1848,40,1,1,1,1,1,1
39149,54,202415,9,0,0,40,0,1,1,1,1,1
39150,40,180032,14,0,1669,40,0,0,1,0,1,0
39151,40,77247,8,0,0,50,0,1,1,1,1,1
39152,40,101795,9,0,0,42,1,0,1,1,1,0
39153,35,272019,7,0,2057,40,0,1,1,1,1,0
39154,32,198068,7,0,0,40,0,0,1,1,1,0
39155,49,199326,10,0,0,50,0,1,1,1,1,0
39156,31,178841,9,0,0,40,0,0,1,0,1,0
39157,58,136951,13,0,0,40,0,1,0,1,0,0
39158,26,109240,13,0,0,50,0,0,1,1,1,0
39159,35,128876,4,0,0,40,0,1,1,1,1,0
39160,25,103358,10,0,0,40,0,0,1,1,0,0
39161,43,354408,8,0,0,40,0,1,0,1,1,0
39162,32,206051,10,0,0,35,0,0,1,1,1,0
39163,45,155659,13,0,0,60,0,1,1,1,1,1
39164,48,143299,9,0,0,40,0,0,0,1,1,0
39165,31,252210,3,0,0,40,0,0,1,1,0,0
39167,28,398918,9,0,0,40,0,0,1,1,1,0
39168,50,240612,13,0,0,60,0,0,1,0,1,0
39169,22,429346,9,0,0,40,0,0,0,1,1,0
39170,19,123718,10,0,0,20,0,0,1,0,1,0
39171,38,455379,13,0,0,63,0,1,1,1,1,1
39172,23,376416,9,0,0,40,0,0,1,1,1,0
